Country Name;year;CO2_emissions;CH4_emissions;N2O_emissions;GHG_emissions;GDP
Congo, Rep.;2007;0.00031314234676489553;0.002251393726559995;0.0011354481118871738;0.008813019414522621;2165.745758595709
Congo, Rep.;2008;0.00032634265706025145;0.0016608608381033863;0.0006819869245461656;0.007740077118554072;2956.264407004063
Congo, Rep.;2009;0.0004210681211977351;0.0018412641895541337;0.0006813598524240535;0.008349340399593766;2314.2660247852687
Congo, Rep.;2010;0.0004633375380902542;0.001641626485148457;0.000678416119311206;0.008247399031437449;2809.6949570815755
Congo, Rep.;2011;0.000513982293797004;0.001612350449754303;0.0006663175484727103;0.00807866121843781;3282.393454617252
Congo, Rep.;2012;0.0006585675396069086;0.0015866681241045292;0.000655704108777486;0.00792513289222451;3032.66732937044
Costa Rica;1990;0.0009474805196970092;0.0012080817251083772;0.0005959581116183614;0.0027549194420909188;1831.0019118089376
Costa Rica;1991;0.001042124116005665;0.0011733354985892005;0.0006108077081026893;0.002782902983524797;2238.85364380256
Costa Rica;1992;0.0011537060477343816;0.0011336002823655416;0.0006293173934739482;0.0030806032520721005;2595.0225224648657
Costa Rica;1993;0.0011722054219407655;0.0010712012995292824;0.0006180634985401646;0.002981321727795112;2828.1301720978486
Costa Rica;1994;0.0015234842146226158;0.0009665251353490801;0.0005960665646284267;0.003023358536431641;3016.224347690667
Costa Rica;1995;0.0013724615248365973;0.0008607476335017517;0.0005431029007196095;0.0028359197232349204;3247.3169868702994
Costa Rica;1996;0.0013073490472590562;0.0008395914283873689;0.0005775325256678713;0.002727505463387185;3198.548672203651
Costa Rica;1997;0.0013410025251757956;0.0008018905341267116;0.0005944579503510267;0.0026686595594615577;3375.166340802791
Costa Rica;1998;0.001397820177097795;0.0008013460967689104;0.000577858306516466;0.0027801398148788333;3579.865883831749
Costa Rica;1999;0.0014213361198117066;0.0007595169646602822;0.0004979844187129867;0.0026608518490874884;3653.552719493364
Costa Rica;2000;0.0013817054531982359;0.0007361524864399405;0.0004248314645873734;0.002486205308335512;3772.8700115314764
Costa Rica;2001;0.001428049411091616;0.000706164537388258;0.0003570728747167256;0.002706281144074204;3944.7376127877674
Costa Rica;2002;0.001542475173284076;0.0006748258014960039;0.00033873618756743903;0.002438028420417345;4024.651899948524
Costa Rica;2003;0.0015913027523905196;0.000655500782530866;0.0003437963445710225;0.002501370947968242;4129.632790725093
Costa Rica;2004;0.0016403256211902286;0.0006348784837479335;0.0003419156220304344;0.002502077793595738;4385.390719305493
Costa Rica;2005;0.0016026806194466834;0.0005681621429648149;0.0003269158432314347;0.002355672334302959;4654.82482200979
Costa Rica;2006;0.0016337488827296467;0.0005395944043970975;0.00032892268903385915;0.002465847795329879;5201.5140947006175
Costa Rica;2007;0.0018440615189296349;0.0005118775070221595;0.0003256070206155889;0.0025650356397861522;6071.789164515528
Costa Rica;2008;0.0018215351351351353;0.0004857000420109228;0.0003191062988376978;0.0024212947878448398;6859.079021783325
Costa Rica;2009;0.001748029083734079;0.0004975247415246176;0.0003232290731163482;0.002448216619691975;6760.4775154135605
Costa Rica;2010;0.0016534985749483656;0.000495727029753715;0.0003353520727368376;0.0025526769920046805;8141.913126754618
Costa Rica;2011;0.0016708166004257205;0.0004946640964575232;0.0003346330139349885;0.0025889196781221416;9121.932517631876
Costa Rica;2012;0.0016567205631399318;0.0004937100255972696;0.0003339875989761092;0.0026182026648215876;9913.209958523656
Cote d'Ivoire;1990;0.00042220905087742206;0.0010185597721469161;0.0006388379519553954;0.012763285021723914;905.3217158512159
Cote d'Ivoire;1991;0.0003690016030049811;0.0007865312960493859;0.0005094319415304803;0.010025030319742749;848.7529099707444
Cote d'Ivoire;1992;0.00031997902660238844;0.0008906825649890836;0.000562857011957381;0.011125102039653553;870.4811772945956
Cote d'Ivoire;1993;0.0004028503479184906;0.000798567291178643;0.0005170893309893884;0.010059764642554054;832.2827451688687
Cote d'Ivoire;1994;0.0003411924473003508;0.0007838122030808931;0.0005012746230861452;0.00971209527941347;605.2635872674804
Cote d'Ivoire;1995;0.00046612999569992797;0.0008506973567585147;0.0005335888024038713;0.010383825024672949;774.6712120595402
Cote d'Ivoire;1996;0.0005346047122537704;0.0008161674972197651;0.000508055266074409;0.009888807986456579;827.7620056605239
Cote d'Ivoire;1997;0.0005002218342976775;0.000815172474596784;0.000511907839068255;0.009842723679722429;774.727631309203
Cote d'Ivoire;1998;0.0004433967177983727;0.0007700995047023576;0.00048597657359025813;0.0016012763532997456;809.0126882804703
Cote d'Ivoire;1999;0.00039088566757188633;0.000662145745414663;0.00040851172173050454;0.0015167349620051629;771.9684060023616
Cote d'Ivoire;2000;0.00041272689306159205;0.0008652195231164798;0.0005138737530286238;0.0017893245855826446;651.3059067910638
Cote d'Ivoire;2001;0.00045845588798118514;0.0008040811187260971;0.000490617055951851;0.0016960866256303172;664.127666289496
